,"New & Change in May 1, 2026",,,,,,
,New Products,,,,,,
,,,,,,,
,Category,Item #,Item Type,Notes,Description, MSRP  ,EAN Code
,Wave - Appliance,WRR-P-S204W-220TB,Wave Recording Server (Windows IoT OS),"2 Weeks Lead Time
Price increase from $39,219.00 to $47,070.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 220TB raw (182TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $47,070.00 ",849688021873 
,Wave - Appliance,WRR-P-S204W-240TB,Wave Recording Server (Windows IoT OS),"2 Weeks Lead Time
Price increase from $42,631.00 to $51,160.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 240TB raw (200TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows 11 IoT Enterprise LTSC 2024, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $51,160.00 ",849688021880 
,WAVE - Appliance,WRR-P-S204S-48TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $25,330.00 to $30,400.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 48TB raw (29TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $30,400.00 ",849688021897 
,WAVE - Appliance,WRR-P-S204S-96TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $29,000.00 to $34,800.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 96TB raw (72TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $34,800.00 ",849688021903 
,WAVE - Appliance,WRR-P-S204S-112TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $33,275.00 to $39,930.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 112TB raw (87TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $39,930.00 ",849688021910 
,WAVE - Appliance,WRR-P-S204S-128TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $34,610.00 to $41,540.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 128TB raw (101TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $41,540.00 ",849688021927 
,WAVE - Appliance,WRR-P-S204S-144TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $35,936.00 to $43,130.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 144TB raw (116TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $43,130.00 ",849688021934 
,WAVE - Appliance,WRR-P-S204S-160TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $37,270.00 to $44,730.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 160TB raw (131TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $44,730.00 ",849688021941 
,WAVE - Appliance,WRR-P-S204S-176TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $37,650.00 to $45,180.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 176TB raw (145TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $45,180.00 ",849688021958 
,WAVE - Appliance,WRR-P-S204S-200TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $38,741.00 to $46,490.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 200TB raw (163TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $46,490.00 ",849688021965 
,WAVE - Appliance,WRR-P-S204S-220TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $41,869.00 to $50,250.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 220TB raw (182TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $50,250.00 ",849688021972 
,WAVE - Appliance,WRR-P-S204S-240TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $45,281.00 to $54,340.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 240TB raw (200TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $54,340.00 ",849688021989 
,WAVE - Appliance,WRR-P-S206S1-280TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $69,580.00 to $73,060.00","2U Wisenet WAVE Network Video Recorder with 4 Professional Wisenet WAVE licenses, 280TB raw (218TB usable after disk formatting & RAID 6 configuration), 1100 Mbps recording B/W, 28 HDD Bay (3.5""), Dual Intel Xeon Gold 5416S, 64GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022 Standard, Support RAID 0/1/5/6 + 8GB NV cache, Nvidia A400 GPU, MiniDP output, VGA output, Dual 1GbE RJ45, Dual 10/25GbE SFP28,  IPMI, Redundant 1400W power supplies, Keyboard and mouse included, Rail kit included"," $73,060.00 ",849688023068 
,WAVE - Appliance,WRR-P-S206S1-320TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $71,910.00 to $75,510.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 320TB raw (254TB usable after disk formatting & RAID 6 configuration), 1100 Mbps recording B/W, 28 HDD Bay (3.5""), Dual Intel Xeon Gold 5416S, 64GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022 Standard, Support RAID 0/1/5/6 + 8GB NV cache, Nvidia A400 GPU, MiniDP output, VGA output, Dual 1GbE RJ45, Dual 10/25GbE SFP28,  IPMI, Redundant 1400W power supplies, Keyboard and mouse included, Rail kit included"," $75,510.00 ",849688023075 
,WAVE - Appliance,WRR-P-S206S1-360TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $75,380.00 to $79,150.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 360TB raw (291TB usable after disk formatting & RAID 6 configuration), 1100 Mbps recording B/W, 28 HDD Bay (3.5""), Dual Intel Xeon Gold 5416S, 64GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022 Standard, Support RAID 0/1/5/6 + 8GB NV cache, Nvidia A400 GPU, MiniDP output, VGA output, Dual 1GbE RJ45, Dual 10/25GbE SFP28,  IPMI, Redundant 1400W power supplies, Keyboard and mouse included, Rail kit included"," $79,150.00 ",849688023082 
,WAVE - Appliance,WRR-P-S206S1-400TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $78,840.00 to $82,790.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 400TB raw (327TB usable after disk formatting & RAID 6 configuration), 1100 Mbps recording B/W, 28 HDD Bay (3.5""), Dual Intel Xeon Gold 5416S, 64GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022 Standard, Support RAID 0/1/5/6 + 8GB NV cache, Nvidia A400 GPU, MiniDP output, VGA output, Dual 1GbE RJ45, Dual 10/25GbE SFP28,  IPMI, Redundant 1400W power supplies, Keyboard and mouse included, Rail kit included"," $82,790.00 ",849688023099 
,WAVE - Appliance,WRR-P-S206S1-440TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $82,310.00 to $86,430.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 440TB raw (364TB usable after disk formatting & RAID 6 configuration), 1100 Mbps recording B/W, 28 HDD Bay (3.5""), Dual Intel Xeon Gold 5416S, 64GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022 Standard, Support RAID 0/1/5/6 + 8GB NV cache, Nvidia A400 GPU, MiniDP output, VGA output, Dual 1GbE RJ45, Dual 10/25GbE SFP28,  IPMI, Redundant 1400W power supplies, Keyboard and mouse included, Rail kit included"," $86,430.00 ",849688023105 
,WAVE - Appliance,WRR-P-S206S1-480TB,WAVE Recording Server (Windows Server OS),"2 Weeks Lead Time
Price increase from $85,770.00 to $90,060.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 480TB raw (400TB usable after disk formatting & RAID 6 configuration), 1100 Mbps recording B/W, 28 HDD Bay (3.5""), Dual Intel Xeon Gold 5416S, 64GB RAM, Dual 480GB SSD OS drives (RAID 1), Windows Server 2022 Standard, Support RAID 0/1/5/6 + 8GB NV cache, Nvidia A400 GPU, MiniDP output, VGA output, Dual 1GbE RJ45, Dual 10/25GbE SFP28,  IPMI, Redundant 1400W power supplies, Keyboard and mouse included, Rail kit included"," $90,060.00 ",849688023112 
,WAVE - Appliance,WRR-P-S204L-48TB,WAVE Recording Server (Linux OS),"2 Weeks Lead Time
Price increase from $22,155.00 to $26,590.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 48TB raw (29TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $26,590.00 ",849688021996 
,WAVE - Appliance,WRR-P-S204L-96TB,WAVE Recording Server (Linux OS),"2 Weeks Lead Time
Price increase from $26,463.00 to $31,760.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 96TB raw (72TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $31,760.00 ",849688022009 
,WAVE - Appliance,WRR-P-S204L-112TB,WAVE Recording Server (Linux OS),"2 Weeks Lead Time
Price increase from $30,100.00 to $36,120.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 112TB raw (87TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $36,120.00 ",849688022016 
,WAVE - Appliance,WRR-P-S204L-128TB,WAVE Recording Server (Linux OS),"2 Weeks Lead Time
Price increase from $31,435.00 to $37,730.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 128TB raw (101TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $37,730.00 ",849688022023 
,WAVE - Appliance,WRR-P-S204L-144TB,WAVE Recording Server (Linux OS),"2 Weeks Lead Time
Price increase from $32,761.00 to $39,320.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 144TB raw (116TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $39,320.00 ",849688022030 
,WAVE - Appliance,WRR-P-S204L-160TB,WAVE Recording Server (Linux OS),"2 Weeks Lead Time
Price increase from $34,095.00 to $40,920.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 160TB raw (131TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $40,920.00 ",849688022047 
,WAVE - Appliance,WRR-P-S204L-176TB,WAVE Recording Server (Linux OS),"2 Weeks Lead Time
Price increase from $34,475.00 to $41,370.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 176TB raw (145TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $41,370.00 ",849688022054 
,WAVE - Appliance,WRR-P-S204L-200TB,WAVE Recording Server (Linux OS),"2 Weeks Lead Time
Price increase from $35,566.00 to $42,680.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 200TB raw (163TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $42,680.00 ",849688022061 
,WAVE - Appliance,WRR-P-S204L-220TB,WAVE Recording Server (Linux OS),"2 Weeks Lead Time
Price increase from $38,694.00 to $46,440.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 220TB raw (182TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $46,440.00 ",849688022078 
,WAVE - Appliance,WRR-P-S204L-240TB,WAVE Recording Server (Linux OS),"2 Weeks Lead Time
Price increase from $42,106.00 to $50,530.00","2U Wisenet WAVE Network Video Recorder with 4 Professional licenses, Wisenet WAVE pre-installed, 240TB raw (200TB usable after disk formatting & RAID 5 configuration), 1200 Mbps recording B/W, 12 HDD Bay (3.5""), Intel Xeon 4410Y, 16GB RAM, Dual 480GB SSD OS drives (RAID 1), Ubuntu 22.04, Support RAID 0/1/5/6 + 8GB NV cache, mDP output, VGA output, 4 x 1GbE NICs, IPMI, Redundant 800W power supplies, Keyboard and mouse included, Rail kit included"," $50,530.00 ",849688022085 
,Wisenet WAVE Software,WAVE-ENC-04,"WAVE, 4 channel encoder license", Price increase from $165.00 to $200.00,"WAVE Encoder License. Enables up to four (4) recording channels, includes life-time SW upgrade. No annual & maintenance cost required.", $200.00 ,849688010198 
,Wisenet WAVE Software,WAVE-IO-01,"WAVE, I/O module license", Price increase from $165.00 to $200.00,"WAVE I/O License. Enables one (1) I/O module, includes life-time SW upgrade. No annual & maintenance cost required.", $200.00 ,849688010211 
,Wisenet WAVE Software,WAVE-EMB-04,"WAVE, 4 channel embedded recorder", Price increase from $110.00 to $160.00,"WAVE Embedded Recorder License. Enables four (4) channel Hanwha Embedded Recorder playback, includes life-time SW upgrade. No annual & maintenance cost required.", $160.00 ,849688010228 
,Wisenet WAVE Software,WAVE-EMB-08,"WAVE, 8 channel embedded recorder", Price increase from $220.00 to $320.00,"WAVE Embedded Recorder License. Enables eight (8) channel Hanwha Embedded Recorder playback, includes life-time SW upgrade. No annual & maintenance cost required.", $320.00 ,849688010242 
,Wisenet WAVE Software,WAVE-EMB-16,"WAVE, 16 channel embedded recorder",Price increase from $440.00 to $640.00,"WAVE Embedded Recorder License. Enables sixteen (16) channel Hanwha Embedded Recorder playback, includes life-time SW upgrade. No annual & maintenance cost required.", $640.00 ,849688010259 
